1.756331183438978380e-07 4.023087282701951974e-07 8.213826002052407107e-07 1.393183284472019684e-06 2.832086414654071654e-06 7.442488640268989478e-06 1.909820113488832204e-05 4.888166850696157447e-05 1.255323615387324949e-04 3.453078914738472085e-04 1.958505990820235462e-03 2.939501939097905305e-04 8.785037662003533686e-05 2.504720904000504181e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.628644040884873729e-08 4.405756700600273138e-08 1.265316571115003840e-07 3.793000805799135245e-07 1.041652611246344983e-06 2.549835546890252496e-06 6.578055577663075039e-06 1.673447926473426892e-05 4.233181538504900208e-05 1.057830741655345266e-04 2.939501939097905305e-04 1.137677695340298060e-03 2.507958478438199450e-04 6.877521196642813841e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.844852012340577599e-09 -7.680406748728015163e-10 1.627987207737883184e-08 1.051558849644325689e-07 3.436798952662149981e-07 7.969089720719086339e-07 2.100938206252290003e-06 5.302692375384505568e-06 1.337837119177431167e-05 3.322487484178351464e-05 8.785037662003533686e-05 2.507958478438199450e-04 7.619880518131341967e-04 2.125471082246307780e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.340309562096433264e-09 1.206846647405627988e-08 2.488539369511311183e-08 4.325081220487409657e-08 8.902368815553867166e-08 2.360675244564530988e-07 5.998298745435404182e-07 1.544446731506732368e-06 3.872984606863291190e-06 9.555950815014820172e-06 2.504720904000504181e-05 6.877521196642813841e-05 2.125471082246307780e-04 6.147159284744604544e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.604548958860524266e+01 3.737452066515732207e-04 7.002280915710902337e-04 9.329649353994992796e-04 2.977139067877304754e-04 7.739547990798036656e-05 1.678448916140717122e-05 3.753507950484983511e-06 8.003589213077933020e-07 -1.233758404604298860e-07 2.466435871756922941e-07 2.323189415605837770e-08 -2.714774721954698573e-09 7.581963303537015576e-09
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.737452066515732207e-04 5.925384167786910794e+00 1.539515033659315333e-03 2.078157435229229574e-03 7.216591631886807049e-04 1.828239281052892714e-04 4.139658121283521284e-05 9.275698669347674116e-06 2.004445875573251462e-06 -1.359374457110782377e-07 5.480238555224465480e-07 6.096148661459395284e-08 -1.096309243751750705e-09 1.662049396181296341e-08
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.002280915710902337e-04 1.539515033659315333e-03 2.204432302717588055e+00 4.092817421136050841e-03 1.732493973471432684e-03 4.272665581739282323e-04 1.057285644717528833e-04 2.268987677938872878e-05 5.417692147744262673e-06 4.232655176219274247e-07 1.092883784849583779e-06 1.710104734555245410e-07 2.269803796988602132e-08 3.347532708511897151e-08
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.329649353994992796e-04 2.078157435229229574e-03 4.092817421136050841e-03 9.822831626374221026e-01 4.157614749197896878e-03 1.126235226393789953e-03 2.990665834320343597e-04 6.276219987843187332e-05 1.595738521161652789e-05 4.099308268449299947e-06 1.967347993869839862e-06 5.440651355137670484e-07 1.556020666514908060e-07 6.174745024315164173e-08
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.977139067877304754e-04 7.216591631886807049e-04 1.732493973471432684e-03 4.157614749197896878e-03 3.962874943868274213e-01 3.139337731365516616e-03 7.820616792111056721e-04 1.679979229054197277e-04 4.230189557630931342e-05 1.344977306696530234e-05 3.928556801104643572e-06 1.467724260505369990e-06 4.995621314483199365e-07 1.248486781095923041e-07
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.739547990798036656e-05 1.828239281052892714e-04 4.272665581739282323e-04 1.126235226393789953e-03 3.139337731365516616e-03 1.586264140830744573e-01 2.252272111745538211e-03 4.480141255766784472e-04 1.066324583101920621e-04 3.152291719871623592e-05 1.043050733758180846e-05 3.629898268644009985e-06 1.170320507975275641e-06 3.344839844379663933e-07
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.678448916140717122e-05 4.139658121283521284e-05 1.057285644717528833e-04 2.990665834320343597e-04 7.820616792111056721e-04 2.252272111745538211e-03 6.733214627627323590e-02 1.434059056258281352e-03 2.914901486387421999e-04 8.223117308298187220e-05 2.641042329689162777e-05 9.240074388067121965e-06 3.044423212341483819e-06 8.386153758410258749e-07
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.753507950484983511e-06 9.275698669347674116e-06 2.268987677938872878e-05 6.276219987843187332e-05 1.679979229054197277e-04 4.480141255766784472e-04 1.434059056258281352e-03 2.692936361041013346e-02 9.201914711443829470e-04 2.096928080841250976e-04 6.539307826391547865e-05 2.274013259367187769e-05 7.433460528184462629e-06 2.088865723748656727e-06
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.003589213077933020e-07 2.004445875573251462e-06 5.417692147744262673e-06 1.595738521161652789e-05 4.230189557630931342e-05 1.066324583101920621e-04 2.914901486387421999e-04 9.201914711443829470e-04 1.266128922660945434e-02 6.707624567807987182e-04 1.758825838609500466e-04 6.024611709834538264e-05 1.964170691051687919e-05 5.486112874619793263e-06
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.233758404604298860e-07 -1.359374457110782377e-07 4.232655176219274247e-07 4.099308268449299947e-06 1.344977306696530234e-05 3.152291719871623592e-05 8.223117308298187220e-05 2.096928080841250976e-04 6.707624567807987182e-04 6.005523084710896742e-03 5.093411110881220600e-04 1.584942246380104136e-04 5.135401787313366082e-05 1.425042980422189731e-05
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.466435871756922941e-07 5.480238555224465480e-07 1.092883784849583779e-06 1.967347993869839862e-06 3.928556801104643572e-06 1.043050733758180846e-05 2.641042329689162777e-05 6.539307826391547865e-05 1.758825838609500466e-04 5.093411110881220600e-04 2.745515961596963535e-03 4.185697604216485923e-04 1.290480786208402138e-04 3.549851932428624979e-05
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.323189415605837770e-08 6.096148661459395284e-08 1.710104734555245410e-07 5.440651355137670484e-07 1.467724260505369990e-06 3.629898268644009985e-06 9.240074388067121965e-06 2.274013259367187769e-05 6.024611709834538264e-05 1.584942246380104136e-04 4.185697604216485923e-04 1.645539728864247285e-03 3.742168055060416656e-04 9.900972762590433960e-05
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.714774721954698573e-09 -1.096309243751750705e-09 2.269803796988602132e-08 1.556020666514908060e-07 4.995621314483199365e-07 1.170320507975275641e-06 3.044423212341483819e-06 7.433460528184462629e-06 1.964170691051687919e-05 5.135401787313366082e-05 1.290480786208402138e-04 3.742168055060416656e-04 1.172910632348543635e-03 3.156566516631524643e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.581963303537015576e-09 1.662049396181296341e-08 3.347532708511897151e-08 6.174745024315164173e-08 1.248486781095923041e-07 3.344839844379663933e-07 8.386153758410258749e-07 2.088865723748656727e-06 5.486112874619793263e-06 1.425042980422189731e-05 3.549851932428624979e-05 9.900972762590433960e-05 3.156566516631524643e-04 8.807997742343124390e-04
